,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
773,-0.07,-7.13,10.13,28.72,188.6,116.74,8.85,-1.78,2.07,rocket,
774,0.59,-7.62,10.21,9.7,158.11,89.35,9.19,-1.64,2.07,rocket,
775,0.62,-6.79,9.67,-2.89,178.05,70.66,9.14,-1.3,3.14,rocket,
776,-1.48,-5.16,10.09,-0.04,205.49,28.61,9.01,-1.39,2.62,rocket,
777,-2.35,-4.76,9.96,-27.98,196.08,-0.4,9.02,-1.54,2.92,rocket,
778,-3.31,-2.51,11.26,-54.33,186.31,-79.33,8.9,-0.75,3.07,rocket,
779,-3.02,-1.65,10.83,-72.08,181.98,-109.69,9.25,-1.05,2.36,rocket,
780,-2.46,-1.97,11.21,-72.87,181.63,-144.86,9.3,-0.68,2.96,rocket,
781,-0.81,-0.99,9.75,-102.45,175.0,-186.23,9.08,-0.7,3.15,rocket,
782,2.25,-2.96,6.08,-135.85,203.38,-250.14,9.08,-0.96,2.52,rocket,
783,4.27,-1.6,4.88,-161.93,185.53,-250.14,9.31,-1.1,2.57,rocket,
784,5.59,-2.46,1.94,-123.47,172.61,-250.14,9.14,-1.2,2.58,rocket,
785,6.59,-2.4,0.52,-130.04,133.15,-235.69,9.13,-1.32,2.41,rocket,
786,8.76,-4.44,-1.03,-89.74,57.37,-82.31,9.06,-1.48,2.33,rocket,
787,8.7,-5.56,-1.33,-89.01,52.87,-45.79,9.24,-1.48,2.34,rocket,
788,7.82,-6.32,-2.1,-59.32,42.44,-9.94,9.29,-1.56,2.44,rocket,
789,6.77,-6.89,-2.75,-35.05,15.94,5.32,9.27,-1.6,2.26,rocket,
790,6.49,-8.64,-1.95,-52.3,32.7,-27.76,9.13,-1.25,2.34,rocket,
791,5.93,-9.03,-1.81,-6.73,31.03,15.18,9.09,-1.08,2.49,rocket,
792,4.69,-9.29,-0.01,25.89,17.66,62.89,9.16,-1.29,2.61,rocket,
793,4.17,-8.97,0.12,10.34,-3.54,57.86,9.2,-1.43,2.59,rocket,
794,3.99,-8.85,0.51,5.88,-48.8,45.72,9.24,-1.36,2.58,rocket,
795,3.96,-8.64,0.73,15.02,-60.62,43.56,9.18,-1.2,2.37,rocket,
796,3.21,-7.94,0.29,19.34,-91.48,95.15,9.08,-1.58,2.23,rocket,
797,2.47,-8.9,0.7,-13.63,-82.9,44.25,8.93,-1.48,2.1,rocket,
