,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
597,0.06,-7.53,-6.48,-180.94,49.05,69.66,9.41,-0.42,2.88,tapshoulder,
598,-0.43,-7.92,-7.62,-141.33,26.93,47.52,9.29,-0.69,3.75,tapshoulder,
599,0.8,-7.62,-6.83,-27.47,0.93,12.56,9.62,0.05,3.01,tapshoulder,
600,1.58,-8.15,-5.75,-37.29,18.66,7.32,9.47,0.25,3.02,tapshoulder,
601,1.29,-8.9,-5.78,-48.49,41.66,0.31,9.3,0.53,2.83,tapshoulder,
602,1.15,-9.41,-5.66,-39.63,57.02,-6.92,9.16,-0.18,2.44,tapshoulder,
603,1.98,-9.22,-4.17,-6.89,8.04,-14.15,9.01,-0.93,3.33,tapshoulder,
604,1.77,-9.43,-4.07,-7.77,15.4,-15.95,9.81,-0.69,3.07,tapshoulder,
605,1.72,-9.03,-4.55,0.04,2.94,-6.59,9.61,-0.19,2.57,tapshoulder,
606,1.49,-8.95,-5.45,0.64,8.3,-14.54,9.34,0.11,2.53,tapshoulder,
607,1.18,-8.67,-7.91,47.76,13.82,-40.79,9.3,0.07,2.87,tapshoulder,
608,1.65,-8.7,-7.76,61.96,22.16,-49.61,9.32,-0.22,2.8,tapshoulder,
609,3.12,-8.75,-6.89,115.97,10.42,-59.76,8.99,-0.82,2.49,tapshoulder,
610,3.21,-8.92,-7.06,145.26,1.67,-61.18,8.81,-0.64,2.43,tapshoulder,
611,3.32,-8.51,-6.41,195.73,0.05,-70.9,8.88,-0.53,2.56,tapshoulder,
612,3.38,-7.7,-5.23,250.13,1.07,-96.89,9.04,-0.67,2.4,tapshoulder,
613,4.52,-3.64,1.48,250.13,-66.63,-207.59,8.99,-0.91,2.45,tapshoulder,
614,5.21,-1.17,3.46,250.13,-46.98,-218.02,8.93,-1.06,2.36,tapshoulder,
615,6.84,8.27,10.03,250.13,-46.95,-249.21,9.19,-1.51,2.44,tapshoulder,
616,12.16,10.43,17.6,250.13,-83.1,-207.21,9.06,-1.6,2.74,tapshoulder,
617,13.46,10.21,18.14,-250.14,-74.44,56.6,10.23,-0.98,2.26,tapshoulder,
618,10.31,6.55,14.11,-219.24,1.81,177.03,9.82,-0.29,2.52,tapshoulder,
619,6.63,-0.58,7.5,-250.14,-38.82,250.13,7.97,-0.87,2.44,tapshoulder,
620,6.48,-3.5,6.16,-250.14,-22.26,250.13,8.69,-0.93,2.7,tapshoulder,
621,0.4,-3.57,-5.16,-250.14,-13.26,235.02,9.26,-0.55,2.72,tapshoulder,
622,-0.21,-4.41,-10.41,-250.14,23.63,206.29,8.68,-0.28,2.94,tapshoulder,
623,-1.55,-5.83,-15.97,-250.14,152.79,157.04,8.78,-0.04,3.29,tapshoulder,
624,-3.13,-7.04,-19.62,-168.28,113.56,63.71,9.53,-0.04,3.31,tapshoulder,
625,-3.49,-6.21,-19.62,-23.37,15.7,-18.92,10.11,0.23,3.08,tapshoulder,
626,2.83,-8.24,-12.52,250.13,28.02,-116.65,8.28,-0.56,2.59,tapshoulder,
627,2.38,-6.63,-9.3,250.13,-75.24,-103.14,8.21,-0.97,2.54,tapshoulder,
628,4.76,0.24,2.46,250.13,-78.84,-231.85,9.68,-1.04,3.01,tapshoulder,
629,6.72,1.47,7.81,250.13,-89.23,-238.95,9.16,-1.2,2.7,tapshoulder,
630,9.69,6.56,14.71,250.13,-54.03,-207.06,8.43,-1.79,2.37,tapshoulder,
631,11.39,10.3,19.62,166.63,-81.09,-150.07,8.2,-2.59,1.46,tapshoulder,
632,12.42,7.26,18.54,-205.06,30.31,126.88,9.25,-1.21,2.42,tapshoulder,
633,9.33,3.65,13.6,-250.14,25.81,193.78,9.1,-1.14,2.38,tapshoulder,
634,4.14,-4.22,3.61,-250.14,-9.94,250.13,9.65,-1.55,2.66,tapshoulder,
635,2.95,-5.2,0.0,-250.14,-25.35,231.02,9.71,-1.19,2.59,tapshoulder,
636,2.09,-6.86,-5.99,-250.14,-45.75,193.91,9.2,-0.85,2.19,tapshoulder,
