,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
778,7.72,-4.42,-5.03,-19.04,34.66,-149.43,8.69,-0.07,2.96,rocket,
779,10.02,-2.81,-3.14,25.53,29.92,-188.29,8.88,0.17,3.02,rocket,
780,8.6,-6.47,-7.64,29.45,-61.88,-80.26,9.66,1.04,2.78,rocket,
781,10.06,-6.08,-3.01,64.95,-63.16,-62.53,8.85,0.62,3.22,rocket,
782,7.68,-5.56,1.95,106.68,44.33,-121.5,8.97,1.14,2.61,rocket,
783,6.88,-4.22,1.87,102.18,24.58,-140.89,8.89,1.01,3.27,rocket,
784,10.12,-8.16,4.94,129.24,-78.79,-170.8,9.3,0.27,1.79,rocket,
785,12.52,-6.37,5.59,162.15,-37.28,-181.13,9.09,0.02,3.09,rocket,
786,14.22,-11.79,5.16,137.73,-37.8,12.17,9.11,0.31,2.59,rocket,
787,15.84,-6.04,7.36,124.78,9.46,-90.88,8.82,-0.21,3.03,rocket,
788,11.42,-1.46,5.64,152.34,15.75,-123.11,8.83,-0.88,2.79,rocket,
789,12.26,-0.2,6.33,146.67,-34.63,-131.53,9.15,-0.76,3.0,rocket,
790,13.21,0.6,7.99,139.67,45.31,-92.4,8.95,-0.96,3.35,rocket,
791,12.25,1.02,7.14,161.08,85.05,-79.18,8.69,-0.83,3.15,rocket,
792,11.36,3.46,8.42,138.15,22.27,-48.05,9.1,-0.59,2.99,rocket,
793,11.13,3.37,7.9,110.94,30.83,-40.66,8.75,-0.63,2.95,rocket,
794,10.02,2.96,7.48,100.78,25.9,-39.22,8.74,-0.6,2.67,rocket,
795,9.87,1.99,8.4,100.57,-0.66,-33.27,8.92,-0.29,2.56,rocket,
