,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
458,-0.59,-1.6,3.85,250.13,-3.89,-130.62,9.76,-1.74,0.66,bunny,
459,5.11,3.69,10.02,250.13,-24.32,-230.39,9.69,-1.76,1.24,bunny,
460,7.53,4.54,15.13,250.13,-60.11,-235.06,9.22,-1.76,1.38,bunny,
461,15.37,3.22,12.95,-172.18,-197.21,165.21,7.83,-2.16,1.26,bunny,
462,8.87,-2.17,8.28,-248.64,-163.6,137.85,8.35,-2.39,1.52,bunny,
463,4.4,-10.03,1.91,-200.02,-187.86,100.69,10.65,-1.57,1.37,bunny,
464,4.92,-12.73,-0.49,-250.14,136.24,91.73,10.99,-1.13,1.49,bunny,
465,-2.92,-13.04,-8.43,-250.14,-34.02,102.92,9.98,-1.41,1.21,bunny,
466,-5.96,-10.27,-12.27,-225.71,-247.18,57.28,9.73,-1.39,1.09,bunny,
467,-3.95,-9.38,-8.78,-108.85,-32.1,95.75,9.51,-1.31,1.05,bunny,
468,-2.92,-10.25,-9.15,-46.29,-67.88,95.94,9.24,-1.12,0.8,bunny,
469,-3.77,-6.25,-8.57,54.63,71.89,-34.8,9.02,-0.93,0.61,bunny,
470,-5.39,-5.46,-7.82,86.24,120.08,-48.4,9.17,-0.86,1.35,bunny,
471,-5.05,-5.74,-7.35,131.35,138.37,-59.69,9.34,-0.85,1.07,bunny,
472,-3.26,-6.12,-6.81,241.12,159.31,-70.49,9.56,-0.94,1.1,bunny,
473,-1.8,-5.55,-5.19,250.13,172.75,-122.0,9.58,-1.04,1.45,bunny,
474,-0.87,-5.27,-1.86,250.13,209.97,-190.11,9.45,-1.21,1.32,bunny,
475,-1.27,-2.14,2.16,250.13,200.59,-238.46,9.57,-1.17,1.56,bunny,
476,0.38,5.28,5.44,250.13,189.45,-214.79,9.38,-1.72,2.01,bunny,
477,4.09,9.18,12.62,250.13,-49.55,-178.85,9.2,-1.89,1.88,bunny,
478,5.68,-0.35,7.8,-250.14,22.17,151.84,9.87,-1.9,2.41,bunny,
