,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
590,6.18,15.53,6.18,-250.14,157.95,250.13,9.34,-0.67,3.42,tapshoulder,
591,-0.2,11.01,1.95,-250.14,-43.08,250.13,9.13,-2.09,3.4,tapshoulder,
592,-1.49,-3.4,-7.78,-250.14,28.89,250.13,9.2,-4.38,3.5,tapshoulder,
593,-4.39,-5.7,-12.43,-250.14,-12.14,250.13,8.41,-3.17,3.36,tapshoulder,
594,-5.77,-16.82,-19.62,172.25,171.08,66.24,9.2,-0.88,3.22,tapshoulder,
595,-2.6,-15.35,-19.62,226.79,92.43,-43.57,9.06,-0.34,3.09,tapshoulder,
596,-4.59,-11.49,-10.15,250.13,45.25,-199.31,8.65,-1.16,2.75,tapshoulder,
597,-4.11,-7.56,-4.95,250.13,-68.15,-212.82,9.13,-2.14,2.56,tapshoulder,
598,0.96,3.29,6.86,250.13,-124.06,-250.14,9.11,-1.87,2.6,tapshoulder,
599,7.8,7.29,11.86,250.13,-53.56,-250.14,9.65,-1.01,1.93,tapshoulder,
600,19.62,14.73,18.94,-101.92,-250.14,250.13,7.84,-2.64,1.99,tapshoulder,
601,13.84,13.62,11.72,-90.64,9.54,250.13,8.62,-2.57,2.36,tapshoulder,
602,9.97,7.53,9.99,-81.61,250.13,193.26,9.3,-2.23,2.85,tapshoulder,
603,5.06,4.03,7.69,-135.11,250.13,186.28,9.47,-1.72,3.13,tapshoulder,
604,4.37,-6.16,-11.77,-250.14,250.13,4.97,9.27,-0.76,3.54,tapshoulder,
605,7.37,-11.05,-9.99,-162.93,117.55,-137.9,8.65,-1.27,2.71,tapshoulder,
606,5.99,-5.75,-3.69,250.13,45.61,-201.03,8.66,-2.88,1.99,tapshoulder,
607,10.43,-3.91,-1.28,250.13,-68.05,-215.31,8.5,-2.5,2.43,tapshoulder,
608,12.66,1.86,2.75,250.13,94.11,-51.06,8.84,-1.48,2.53,tapshoulder,
609,10.1,4.05,5.75,250.13,-52.76,-21.54,8.97,-1.32,2.51,tapshoulder,
610,13.12,8.42,13.71,-74.79,-137.71,103.37,9.13,-0.37,2.45,tapshoulder,
611,13.41,9.73,12.5,-68.45,122.41,140.96,9.61,0.1,2.84,tapshoulder,
612,9.06,1.87,6.4,-250.14,110.08,205.27,9.65,-0.35,2.59,tapshoulder,
613,7.76,-2.1,3.23,-250.14,154.09,204.92,9.6,-0.05,2.74,tapshoulder,
614,4.9,-6.42,-2.76,-250.14,188.01,202.37,9.3,0.77,2.58,tapshoulder,
615,-0.03,-8.87,-9.06,-250.14,163.91,211.92,9.0,0.52,2.94,tapshoulder,
616,1.94,-11.39,-19.62,-250.14,250.13,151.41,8.65,1.23,2.76,tapshoulder,
617,1.42,-15.19,-12.59,250.13,51.47,-88.51,9.03,0.29,2.8,tapshoulder,
618,-4.19,-2.87,-16.83,250.13,-115.79,-206.15,8.99,-0.04,2.01,tapshoulder,
619,6.4,18.53,7.63,250.13,-250.14,-250.14,9.16,-0.64,2.16,tapshoulder,
620,17.39,19.62,19.62,250.13,-191.75,-250.14,8.92,-1.04,2.14,tapshoulder,
