,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
921,-11.05,1.31,-19.62,-126.85,250.13,-250.14,19.62,15.12,13.05,cowboy,
922,5.87,19.62,-15.49,89.87,35.44,-250.14,19.62,5.26,10.93,cowboy,
923,19.62,4.85,-19.62,-152.11,250.13,-250.14,16.13,-3.13,4.94,cowboy,
924,19.62,1.4,-19.62,164.03,250.13,37.05,12.89,-2.33,5.44,cowboy,
925,19.62,-7.47,-19.26,250.13,-250.14,100.75,8.13,-0.52,2.61,cowboy,
926,19.62,19.62,10.71,250.13,236.21,250.13,7.48,-0.63,1.4,cowboy,
927,-13.65,8.21,19.62,3.69,-100.01,250.13,6.12,1.68,2.35,cowboy,
928,-17.23,6.17,15.14,-232.7,-86.79,250.13,5.09,-2.62,0.07,cowboy,
929,-17.73,10.86,15.94,-247.77,-250.14,250.13,0.1,0.24,-0.36,cowboy,
930,-19.62,16.05,13.1,-250.14,-250.14,250.13,0.05,-1.12,-1.21,cowboy,
931,-19.62,19.62,-8.79,-250.14,-191.27,250.13,-1.98,4.26,-4.28,cowboy,
932,-19.62,19.62,-19.23,-250.14,87.61,-4.81,-0.97,9.93,2.09,cowboy,
933,-11.86,19.62,-10.83,9.15,-40.5,-250.14,16.94,10.34,12.39,cowboy,
934,19.62,19.62,-5.88,250.13,250.13,-250.14,19.62,7.15,13.26,cowboy,
935,19.62,19.62,-19.62,-250.14,250.13,-250.14,19.62,3.97,11.84,cowboy,
936,19.62,19.62,-19.62,-250.14,105.59,-203.85,19.62,2.51,9.67,cowboy,
937,19.62,-19.62,-4.33,-245.73,250.13,-124.02,16.18,3.32,8.84,cowboy,
938,19.62,19.57,2.24,250.13,250.13,250.13,11.1,6.71,4.56,cowboy,
939,6.29,19.62,19.62,250.13,-218.86,250.13,11.5,5.52,5.24,cowboy,
940,-6.03,-9.37,13.14,41.98,-250.14,16.96,6.5,2.11,2.6,cowboy,
941,-2.2,-4.75,12.52,169.84,-250.14,212.83,4.46,0.23,0.54,cowboy,
942,-3.95,1.14,12.66,85.65,-250.14,250.13,0.95,1.02,-0.99,cowboy,
943,-3.89,5.86,13.42,-35.48,-250.14,250.13,0.25,3.16,-1.73,cowboy,
944,-19.62,5.55,8.93,-250.14,-250.14,250.13,-1.61,6.4,-1.79,cowboy,
945,-19.62,10.15,6.0,-250.14,-212.0,250.13,-2.39,5.96,-0.68,cowboy,
946,-19.62,12.18,-8.93,-250.14,-104.93,91.16,-1.79,5.71,1.57,cowboy,
947,-19.62,14.63,-19.51,-250.14,-250.14,13.15,1.55,4.96,2.76,cowboy,
948,-2.64,-2.08,-19.62,-208.38,250.13,-250.14,18.05,8.44,9.91,cowboy,
949,-0.98,19.62,-17.67,184.11,-50.08,-250.14,19.62,0.46,19.62,cowboy,
950,19.62,7.16,-19.62,-207.74,250.13,-145.18,14.6,-0.89,8.51,cowboy,
951,19.62,-8.11,-19.62,-16.34,250.13,-48.66,10.94,1.87,7.16,cowboy,
952,19.62,6.3,1.18,250.13,110.92,250.13,10.61,-0.16,5.0,cowboy,
953,19.62,19.62,4.37,250.13,-250.14,250.13,10.85,0.41,6.14,cowboy,
954,-19.62,7.81,16.41,-217.32,46.65,250.13,5.32,-0.32,4.17,cowboy,
955,-19.62,-3.48,10.6,-250.14,-250.14,250.13,3.04,-1.92,1.12,cowboy,
956,-9.61,-0.27,8.09,-184.31,-250.14,250.13,-0.6,1.4,-3.16,cowboy,
957,-13.94,7.08,8.42,-250.14,-159.93,250.13,-2.32,1.18,-0.02,cowboy,
