,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
441,-3.62,-3.93,-16.59,250.13,250.13,23.25,8.12,-4.4,2.53,bunny,
442,3.44,16.41,11.26,250.13,-34.52,-87.15,9.63,-1.46,4.48,bunny,
443,9.22,18.43,18.2,250.13,8.58,-250.14,10.08,-3.03,5.15,bunny,
444,7.88,9.62,19.62,-188.24,-50.79,250.13,8.19,-4.84,2.79,bunny,
445,3.88,5.82,18.25,-250.14,-250.14,250.13,6.68,-2.71,0.77,bunny,
446,3.72,0.73,5.62,-250.14,-250.14,250.13,8.02,-1.75,2.74,bunny,
447,1.92,-3.31,1.54,-250.14,-239.22,250.13,9.2,-1.76,2.99,bunny,
448,-3.62,-1.81,0.76,-250.14,-34.74,250.13,9.28,-2.31,1.83,bunny,
449,-18.31,-3.22,-7.64,-250.14,-209.53,250.13,8.66,-1.91,1.83,bunny,
450,-8.44,-14.09,-6.41,-141.3,28.61,250.13,8.37,-2.42,2.28,bunny,
451,-4.0,-19.62,-14.8,77.94,57.79,34.42,8.73,-2.95,2.96,bunny,
452,5.28,-16.06,-5.47,250.13,250.13,-216.25,9.01,-3.73,2.05,bunny,
453,-13.13,11.04,1.48,250.13,250.13,-193.43,7.7,-2.16,3.29,bunny,
454,-16.36,16.38,11.37,250.13,109.89,-129.91,8.48,-2.23,3.61,bunny,
455,10.57,14.52,19.62,204.33,-142.77,-166.5,8.67,-4.94,4.91,bunny,
456,10.63,14.47,19.62,-250.14,-21.01,27.35,7.49,-2.95,3.14,bunny,
457,8.07,2.23,8.6,-250.14,157.85,69.35,8.05,-2.46,6.09,bunny,
458,7.62,-2.63,5.6,-250.14,241.15,-53.06,8.81,-1.72,4.6,bunny,
459,6.27,-6.89,4.7,-250.14,183.98,45.91,8.56,-2.93,4.8,bunny,
460,9.79,-8.88,3.2,-250.14,201.91,18.18,8.52,-4.57,6.05,bunny,
461,1.78,-12.93,-6.66,-250.14,250.13,102.04,7.06,-2.1,6.59,bunny,
462,0.81,-11.32,-8.38,-171.91,233.39,128.89,7.33,-1.5,5.94,bunny,
463,1.51,-8.65,-8.03,-172.02,250.13,194.68,7.45,-0.94,5.86,bunny,
464,-1.71,-9.33,-8.54,-106.69,250.13,138.74,7.57,-0.55,6.49,bunny,
465,-5.66,-8.48,-8.25,167.87,250.13,-85.92,7.71,1.44,5.66,bunny,
466,-5.04,-11.33,-8.32,250.13,250.13,-250.14,7.81,1.66,6.37,bunny,
467,-2.28,0.43,-3.2,250.13,155.67,-250.14,7.61,1.03,4.73,bunny,
468,-0.86,6.58,-0.25,250.13,95.13,-250.14,7.77,0.76,5.03,bunny,
469,17.34,12.41,9.75,250.13,8.06,-250.14,9.32,0.47,5.62,bunny,
470,19.62,19.62,14.27,147.9,-66.91,-243.85,9.67,0.9,5.62,bunny,
471,13.41,0.86,11.27,-231.08,88.78,192.76,7.84,0.4,3.97,bunny,
472,10.36,-2.17,6.49,-250.14,54.1,199.45,8.04,-0.23,3.7,bunny,
473,4.54,-6.83,-2.25,-250.14,88.21,157.04,9.21,-0.6,3.29,bunny,
474,4.79,-7.01,-2.99,-250.14,43.4,165.37,8.84,-0.37,3.06,bunny,
475,-3.99,-3.32,-9.12,-250.14,-137.76,250.13,7.98,0.0,2.69,bunny,
476,-5.36,-1.21,-7.08,-250.14,-65.11,250.13,8.21,-0.28,2.9,bunny,
477,-5.63,-14.18,-17.12,29.29,250.13,-124.33,9.52,-0.86,3.18,bunny,
