,class,x1_mean,y1_mean,z1_mean,x2_mean,y2_mean,z2_mean,x3_mean,y3_mean,z3_mean,x4_mean,y4_mean,z4_mean,x1_max,y1_max,z1_max,x2_max,y2_max,z2_max,x3_max,y3_max,z3_max,x4_max,y4_max,z4_max,x1_var,y1_var,z1_var,x2_var,y2_var,z2_var,x3_var,y3_var,z3_var,x4_var,y4_var,z4_var
26,cowboy,2.8789999999999996,-5.737333333333333,2.5109999999999997,3.571000000000002,-101.21633333333335,50.38733333333334,8.937333333333333,-0.8266666666666667,2.0333333333333337,116.62500000000001,-0.378,17.811333333333334,19.62,-3.4,14.46,250.13,74.19,149.44,17.34,2.38,4.67,148.76,16.67,40.12,64.02124379310345,2.519068505747126,105.46343689655171,14985.512650689656,4589.741886091953,9749.882227126436,5.076585747126438,2.6701057471264367,0.996409195402299,449.7601431034483,143.89656827586208,248.11539126436784
27,cowboy,-1.4823333333333328,-4.827333333333335,-2.780333333333334,-14.918333333333331,-64.07466666666663,3.720666666666683,9.584000000000003,-0.49999999999999994,2.164,107.50299999999997,-3.2936666666666667,15.989666666666672,19.62,4.65,14.92,250.13,250.13,184.02,18.49,2.31,4.25,158.09,16.16,32.73,148.85690816091955,16.572613333333333,109.89524471264367,30842.1659729885,26848.942508505745,27892.501889195406,8.602535172413791,3.0892206896551726,0.46850758620689653,1117.4396837931038,177.19360333333336,150.2442447126437
28,cowboy,2.5916666666666672,-5.5520000000000005,3.0879999999999996,34.36700000000001,-85.62733333333331,58.641000000000005,8.968333333333334,-0.42233333333333334,2.3986666666666663,122.60299999999998,-6.321,25.740333333333332,19.62,2.37,14.51,250.13,250.13,183.78,13.11,2.02,4.17,153.47,13.61,48.36,98.83437988505744,7.269975172413792,105.50272689655172,25060.158814827588,13970.162440919537,16933.674761034483,2.3406212643678157,2.7338322988505754,0.7792533333333334,495.6816493103445,255.9646093103448,174.6363205747126
29,cowboy,-0.32366666666666644,-6.476999999999999,-1.153,-14.145000000000001,-94.20566666666664,15.828333333333338,9.592999999999998,-0.15433333333333324,2.2633333333333328,115.25233333333334,-7.947333333333334,20.292000000000005,19.62,-2.4,8.73,250.13,250.13,181.79,15.63,2.72,3.71,164.93,20.8,37.91,96.23438264367817,6.293304482758618,65.4480148275862,24496.731487931032,14719.254232298847,20112.329083333334,5.533566551724139,4.146184022988505,0.8751747126436782,1097.0634529885053,457.9517029885058,202.36876137931037
30,cowboy,5.544333333333335,-4.437666666666668,2.339,60.332,-39.49166666666667,38.65966666666667,9.190333333333331,-0.43433333333333324,2.4406666666666665,117.77866666666668,-1.5259999999999996,16.735999999999997,19.62,0.04,12.92,250.13,250.13,182.9,13.04,3.65,4.35,162.18,22.37,52.53,110.31585988505748,4.330190919540229,59.15765068965518,27297.72642344827,13258.04162816092,19159.937134367814,3.3657205747126446,3.4864667816091957,0.7672685057471265,701.8197429885056,610.4807006896552,190.00545931034483
31,cowboy,0.9950000000000002,-5.951666666666666,1.0440000000000003,15.282666666666666,-69.35933333333334,22.469999999999995,9.492999999999999,-0.09899999999999998,2.1323333333333334,110.18733333333333,-6.716333333333332,21.872999999999998,19.62,-2.38,9.87,250.13,134.56,166.89,16.87,3.04,3.75,137.82,24.11,47.44,84.5825224137931,4.044869540229884,82.99478344827585,17006.28818574713,9861.912599540226,18206.497358620687,7.056256206896551,3.348119655172414,0.7977426436781611,192.64251678160912,519.4027550574713,156.51789068965527
32,cowboy,-0.9531034482758618,-6.224482758620692,-0.12448275862068948,-10.098275862068967,-114.83758620689655,61.547931034482765,9.223448275862067,0.39724137931034476,2.2572413793103445,135.42793103448273,-3.8627586206896547,20.23275862068966,19.62,2.58,15.56,250.13,250.13,250.13,15.97,4.21,4.9,200.97,32.2,36.82,84.48901502463056,12.57298990147783,100.78841847290641,20162.08314334976,18403.36766182266,18937.90071699507,6.122166256157636,4.191392118226601,1.3522206896551725,1313.8667384236453,610.7287278325122,137.12587068965516
0,handmotor,3.7020000000000004,8.752333333333334,-2.1706666666666674,5.723666666666666,1.089,-1.7453333333333334,9.613666666666663,-0.30266666666666675,0.24800000000000016,-1.1756666666666669,-0.13433333333333336,-0.10366666666666664,19.62,9.34,-1.85,250.13,44.12,1.17,9.71,2.67,0.64,1.34,2.35,2.4,9.049147586206898,6.525121954022989,1.2421098850574717,2131.6146791954025,77.04145758620689,10.18877747126437,0.004368850574712597,0.32057885057471264,2.199664827586207,3.748632298850575,49.29209436781609,61.51977574712643
1,handmotor,5.599,7.733666666666667,-4.993333333333335,-47.05866666666667,21.943333333333328,4.254999999999996,8.075333333333331,-0.9243333333333335,-5.894333333333332,-13.511000000000001,7.335333333333332,13.402333333333333,19.62,19.62,10.18,201.12,250.13,243.54,9.39,2.24,-1.56,51.56,73.62,56.9,100.87626448275861,43.23061712643678,82.44258850574712,23127.67943264368,10990.879809195407,23275.424612068964,0.3470188505747126,4.566935747126437,2.5790598850574717,3218.2265334482754,727.8702119540229,243.96285298850574
2,handmotor,7.682666666666668,3.9910000000000005,-6.637,-127.13566666666665,-2.798000000000005,112.95566666666669,9.134666666666668,1.6903333333333328,-3.112666666666667,-155.2586666666666,-21.197333333333333,50.15999999999999,19.62,19.62,5.44,201.54,217.41,250.13,12.79,4.63,0.3,-51.92,76.91,73.84,67.17910988505749,40.4306024137931,72.20654586206896,15772.255894367814,9197.666775172414,26974.9460254023,2.1967567816091993,3.1034309195402296,7.905937471264369,5456.722142988506,1279.7495788505748,459.8699034482765
3,handmotor,6.114666666666667,6.581999999999999,-6.306333333333334,42.395,41.136999999999986,-53.40666666666666,8.537666666666665,1.6380000000000001,-4.88,100.655,21.105666666666664,-30.92,19.62,19.43,7.38,250.13,250.13,242.32,10.26,4.59,0.4,240.21,52.35,17.03,104.36148091954023,48.32881655172414,90.77272057471266,24807.236825862063,17023.572780344828,23004.157774712643,1.1093771264367804,1.9640648275862076,6.123110344827588,9280.206508620688,336.51820471264364,825.8168413793103
4,handmotor,6.668333333333334,4.889333333333332,-5.893333333333333,58.18733333333335,9.760666666666674,-19.892666666666685,8.464666666666668,0.22366666666666662,-4.818333333333333,67.28166666666665,-17.336000000000002,-30.335666666666672,19.62,19.62,4.15,247.76,192.96,248.05,9.93,2.63,-0.34,229.27,-2.76,19.36,71.32532471264368,43.222640919540225,59.01738850574714,20796.761523678164,7989.967027126437,16074.182992643679,0.4013774712643677,2.430410229885058,5.9439798850574705,6386.003283333334,194.1226179310345,1605.055046091954
5,handmotor,5.959000000000001,5.245,-6.063,-123.0393333333333,9.148333333333339,108.86266666666664,9.254333333333333,0.9216666666666667,-2.681666666666667,-141.26299999999998,5.484999999999999,50.21933333333333,17.91,17.65,3.47,102.37,149.27,250.13,10.91,3.64,0.88,38.92,37.76,80.01,46.130257586206895,25.503336206896552,65.62184931034484,16058.761220229884,7098.600179885057,20945.139006436773,0.8691357471264374,3.37566264367816,5.731938505747125,7083.439249310348,619.9782879310344,770.6675512643677
6,handmotor,10.220666666666666,3.535333333333333,-8.333666666666668,29.757333333333346,43.89633333333333,-2.682666666666656,8.863666666666669,1.445,-4.587999999999999,-27.674666666666653,-6.1919999999999975,3.1243333333333294,19.62,19.62,9.0,250.13,250.13,250.13,10.5,4.18,-2.6,154.12,50.78,38.73,115.31744781609197,61.19495678160921,104.43646540229888,28327.91242022988,14624.710444712642,29843.143723678157,0.44183781609195444,2.0161017241379313,1.2719751724137927,5892.945805057472,1107.3722372413793,492.75990126436784
7,handmotor,4.704,6.133333333333334,-5.261333333333334,83.209,43.62433333333334,-84.54266666666665,9.316666666666668,-0.2766666666666666,-1.796,159.83266666666665,-8.753666666666666,-36.075,19.62,19.62,13.04,250.13,250.13,130.89,10.95,4.03,1.0,237.89,42.54,-9.34,92.80721103448276,48.73691954022988,70.22579816091954,21867.14158172414,5941.719142643677,13044.50790988506,0.8695609195402301,2.7221264367816094,5.097273103448276,5256.34315126437,768.1996516091954,117.91363965517246
8,handmotor,6.643666666666667,7.0329999999999995,-6.7106666666666674,-32.751,26.934,48.327000000000005,9.071666666666665,-0.06333333333333334,-4.495666666666667,-71.10166666666667,6.868333333333336,21.701333333333334,19.62,19.62,5.92,250.13,250.13,250.13,11.2,3.5,-0.19,39.4,41.04,74.04,89.71028609195405,46.55030448275863,76.0120064367816,32699.055243793107,12580.65351448276,31609.354263103443,0.8345867816091957,2.7226022988505747,4.035287471264367,10095.055572988507,411.6414281609196,928.4782050574714
9,handmotor,7.147000000000001,1.9586666666666666,-6.725,-95.43733333333334,19.512333333333327,72.45433333333334,8.831666666666667,1.5963333333333338,-3.0163333333333338,-126.0223333333333,-21.549666666666663,35.678,19.62,19.62,5.12,193.78,245.95,250.13,10.22,3.63,0.6,-13.5,3.89,73.47,75.71282862068966,47.81848781609196,74.72999137931035,12395.286599540228,7571.13150816092,26538.776356436785,0.583952298850576,0.9962171264367814,6.710686091954024,5801.693177126435,405.6254447126436,512.559471724138
10,handmotor,5.0520000000000005,6.750666666666668,-5.307000000000001,32.08233333333333,48.38466666666668,-73.37566666666666,9.214,1.494666666666667,-3.1583333333333328,122.38366666666668,20.542333333333335,-24.10233333333333,19.62,19.62,9.35,250.13,250.13,250.13,11.09,6.3,0.95,250.13,51.19,11.98,130.45230620689657,47.76132367816091,87.70991137931036,25527.322432298843,16989.565770574707,27002.734535747124,0.6817903448275864,3.0927291954022986,6.682800574712646,12970.28704471264,313.29208057471266,445.37021160919545
11,handmotor,5.016666666666667,4.846333333333335,-6.830333333333332,81.05233333333334,41.91333333333332,-94.44999999999999,9.389000000000001,-0.6009999999999999,-1.2106666666666668,170.86633333333336,0.43433333333333374,-36.07066666666666,18.47,16.1,5.06,250.13,136.08,83.24,11.75,2.74,1.48,242.31,31.05,-10.34,63.07116781609194,17.2942516091954,42.56323091954022,16196.987025402297,2766.5644781609194,11871.426979310343,0.4806989655172417,1.501471379310345,1.5229236781609197,1711.7814860919527,319.1285357471265,99.32988919540229
12,handmotor,7.3886666666666665,7.686666666666668,-7.2826666666666675,-6.602666666666664,25.970999999999997,-37.37799999999998,8.987666666666666,0.042000000000000044,-4.582000000000002,-0.8080000000000036,-8.222000000000005,0.19433333333333352,19.62,19.62,13.59,250.13,250.13,250.13,10.14,1.8,-2.9,74.53,30.25,36.07,92.54069471264367,46.0956367816092,107.94953747126435,24112.93584781609,18273.521333448276,34613.841802758616,0.45726678160919537,1.5447751724137933,1.1526096551724145,2485.6554234482755,561.8593268965519,174.27568747126435
13,handmotor,5.410000000000001,3.720333333333333,-5.2606666666666655,-109.19266666666667,-22.152666666666672,115.05099999999999,9.193,1.4206666666666665,-1.8453333333333333,-154.61866666666666,-5.756666666666669,34.31266666666666,13.61,12.09,8.43,227.2,131.87,250.13,11.88,3.54,0.58,-51.82,35.9,47.5,35.46853793103448,18.983182643678152,52.02166160919539,12066.401861609196,5454.250765057471,6371.29830586207,0.9116631034482761,0.9447305747126435,3.260811954022989,1780.7337498850573,911.9023816091952,89.68831678160917
14,handmotor,7.672333333333335,5.377333333333334,-8.892333333333337,17.681666666666672,30.548999999999996,-57.23633333333334,9.221333333333332,1.2656666666666665,-4.843000000000001,26.660999999999998,3.2759999999999985,0.648666666666667,19.62,19.62,12.77,250.13,250.13,250.13,10.31,3.03,-2.91,197.61,41.34,18.5,83.7842047126437,73.71714436781609,74.44574954022985,23889.721655747126,15682.921347241383,23233.649327471263,0.35633609195402266,1.1301357471264364,0.869780344827586,3968.504574827586,455.7385282758621,271.3381085057471
15,handmotor,6.820000000000001,3.8576666666666672,-8.231333333333334,107.12100000000001,32.181000000000004,-73.17933333333335,9.373,-0.746,-2.091333333333333,130.80466666666672,-14.46766666666667,-37.89433333333333,19.62,13.96,-1.31,250.13,250.13,213.04,10.52,1.82,0.29,237.76,32.16,-13.72,41.27821379310345,23.745646091954026,30.439480919540227,15185.40874724138,7534.293257586206,12214.411813333332,0.6740631034482758,1.0759558620689658,2.75388091954023,5692.859011954022,277.3002116091954,127.33196333333339
16,handmotor,5.821666666666668,6.0793333333333335,-6.027333333333333,14.841333333333331,-19.999333333333336,-65.44133333333333,9.334,-0.23966666666666667,-2.938,71.25666666666666,-15.874999999999998,-14.629999999999999,18.39,19.62,3.19,172.29,137.16,222.17,11.65,0.8,-0.7,168.98,-3.93,8.74,53.9647591954023,41.995896091954016,57.33767540229885,7658.645653333333,3424.9520271264355,17187.131094712637,0.7040662068965531,0.5444240229885057,2.3500303448275863,4144.198595402299,64.38294310344826,241.10118620689659
17,handmotor,7.962666666666666,5.266666666666667,-8.251333333333333,-62.43333333333333,-24.855666666666664,65.96233333333332,9.579666666666668,0.19199999999999998,-2.188999999999999,-108.31266666666667,9.792999999999997,21.383333333333336,19.62,19.62,6.37,250.13,219.82,236.85,11.18,3.88,1.22,26.77,43.79,46.7,42.167075402298856,46.603271264367805,55.12193609195401,25724.26897471265,12175.408708160921,15021.459418505745,0.5367136781609202,4.366354482758621,4.758836896551724,11571.875220229886,316.9923044827586,420.7382574712645
