171,1.83,9.66,1.06,-2.11,-0.64,-1.39,9.43,0.3,1.49,-1.25,0.76,0,5.14,0,0,0,handmoter,
172,1.78,9.72,0.97,-1.98,-0.98,-1.44,9.41,0.34,1.53,-1.34,1.05,0,5.16,0,0,0,handmoter,
173,1.83,9.69,0.99,-1.23,-2.63,-1.91,9.4,0.32,1.63,-1.37,0.53,0,5.15,0,0,0,handmoter,
174,1.87,9.58,0.91,-0.6,-0.82,-1.53,9.46,0.36,1.57,-1.39,0.44,0,5.15,0,0,0,handmoter,
175,1.55,9.65,0.94,-1.76,-4,-1.85,9.39,0.32,1.57,-0.77,0.06,0,5.15,0,0,0,handmoter,
176,1.76,9.65,0.88,-1.06,-3.7,-2.43,9.53,0.29,1.62,-0.66,0.05,0,5.15,0,0,0,handmoter,
177,1.85,9.69,0.93,-2.29,-1.27,-1.73,9.41,0.37,1.64,-0.73,0.02,0,5.16,0,0,0,handmoter,
178,1.81,9.68,0.96,-1.95,-0.62,-1.91,9.37,0.27,1.55,-0.64,0.44,0,5.15,0,0,0,handmoter,
179,1.93,9.76,0.95,-1.49,0.81,-1.99,9.35,0.28,1.54,-0.96,0.8,0,5.15,0,0,0,handmoter,
180,1.95,9.73,0.97,-1.87,2.31,-1.87,9.47,0.38,1.62,-0.79,0.97,0,5.16,0,0,0,handmoter,
181,1.88,9.67,0.98,-2.06,3.37,-1.11,9.32,0.33,1.56,-0.96,0.61,0,5.11,0,0,0,handmoter,
182,1.76,9.72,0.93,-2.24,3.75,-1.1,9.45,0.28,1.52,-0.71,0.69,0,5.15,0,0,0,handmoter,
183,1.67,9.7,0.98,-2.47,3.08,-1.54,9.43,0.32,1.65,-0.74,0.42,0,5.16,0,0,0,handmoter,
184,1.77,9.68,0.94,-3,1.48,-1.82,9.42,0.37,1.59,-0.74,0.49,0,5.15,0,0,0,handmoter,
185,1.87,9.73,0.98,-3.12,1.44,-1.35,9.38,0.37,1.57,-0.69,0.52,0,5.16,0,0,0,handmoter,
186,1.8,9.66,1.04,-2.63,2.86,-2.58,9.42,0.35,1.61,-0.78,0.58,0,5.16,0,0,0,handmoter,
187,1.77,9.74,0.92,-2.3,1.71,-1.55,9.4,0.39,1.54,-0.55,0.51,0,5.13,0,0,0,handmoter,
188,1.96,9.65,1.05,-1.92,2.33,-1.85,9.37,0.29,1.67,-1.05,0.66,0,5.16,0,0,0,handmoter,
