,x1,y1,z1,x2,y2,z2,x3,y3,z3,class,index.1
616,-19.62,7.96,-19.62,-165.57,223.05,71.35,9.47,-0.82,6.11,tapshoulder,
617,-14.17,2.53,-19.62,32.55,216.34,-92.95,10.91,-0.47,5.81,tapshoulder,
618,-8.16,-1.11,-19.62,209.73,250.13,-193.17,12.85,-0.02,4.51,tapshoulder,
619,-2.48,-2.84,-18.93,250.13,220.63,-234.03,12.05,0.16,4.41,tapshoulder,
620,13.87,2.12,-8.54,-250.14,250.13,-250.14,8.47,-1.15,2.23,tapshoulder,
621,13.9,-18.54,-14.91,-152.31,-152.79,-217.17,7.5,-0.81,1.94,tapshoulder,
622,10.84,3.37,-17.49,102.12,18.53,-7.43,7.51,-0.84,2.28,tapshoulder,
623,6.22,0.93,-19.62,250.13,-149.16,175.03,8.22,-0.65,1.83,tapshoulder,
624,4.28,2.81,-18.03,250.13,5.82,-29.2,9.57,-0.86,3.12,tapshoulder,
625,2.51,4.12,-13.65,250.13,-55.92,-70.36,10.2,-1.64,3.12,tapshoulder,
626,1.74,10.36,-7.84,250.13,-250.14,-31.75,9.64,-2.8,3.21,tapshoulder,
627,0.5,18.5,6.6,250.13,-250.14,-15.57,9.45,-1.49,2.63,tapshoulder,
628,19.62,13.76,18.23,250.13,-250.14,48.04,9.42,-1.07,1.6,tapshoulder,
629,19.62,19.62,10.18,250.13,-169.11,-201.97,8.61,-0.53,3.14,tapshoulder,
630,19.3,19.62,19.62,-34.92,-122.77,61.46,7.44,0.65,2.55,tapshoulder,
631,18.4,17.13,19.62,-250.14,-127.77,142.96,8.16,0.37,3.41,tapshoulder,
632,18.87,10.59,6.35,-250.14,101.98,198.6,10.64,0.1,2.76,tapshoulder,
633,12.98,9.96,2.01,-250.14,213.4,234.8,12.16,-0.34,1.21,tapshoulder,
634,3.09,1.43,-2.8,-250.14,250.13,250.13,10.54,-0.85,-1.15,tapshoulder,
635,-3.31,3.02,-6.31,-250.14,250.13,249.1,7.91,-0.85,3.88,tapshoulder,
636,-2.76,5.44,-19.62,-250.14,-17.72,234.01,8.19,0.23,2.86,tapshoulder,
637,-2.33,1.47,-19.62,-250.14,-153.82,193.06,8.17,0.45,3.11,tapshoulder,
